activeWindow,activeProgram,activeTab,startTime,endTime,timeSpent,mouseClicks,keyPresses,task,goal
Visual Studio Code,PythonProjects - farhad2,● test.py,2024-10-14 18:41:28,2024-10-14 18:41:29,1,0,2,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:41:32,2024-10-14 18:41:33,1,1,0,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 18:41:33,2024-10-14 18:41:40,7,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:41:40,2024-10-14 18:41:46,6,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:41:46,2024-10-14 18:41:52,6,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:41:52,2024-10-14 18:41:55,3,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:41:55,2024-10-14 18:42:54,59,22,24,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:42:54,2024-10-14 18:42:57,3,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:42:57,2024-10-14 18:43:00,3,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:43:00,2024-10-14 18:43:14,14,4,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:43:14,2024-10-14 18:43:42,28,2,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:43:42,2024-10-14 18:43:47,5,3,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:43:47,2024-10-14 18:44:06,19,4,0,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 18:44:06,2024-10-14 18:44:14,8,1,0,,
Google Chrome,Synapse Data Science,Job Analytics with AI,2024-10-14 18:44:14,2024-10-14 18:44:16,2,1,0,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 18:44:16,2024-10-14 18:44:18,2,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:44:18,2024-10-14 18:44:27,9,9,0,,
Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,2024-10-14 18:44:27,2024-10-14 18:44:28,1,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:44:28,2024-10-14 18:44:33,5,2,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:44:33,2024-10-14 18:44:35,2,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 18:44:35,2024-10-14 18:44:38,3,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:44:38,2024-10-14 18:44:49,11,4,37,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:44:49,2024-10-14 18:45:01,12,4,11,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:45:01,2024-10-14 18:45:28,27,15,10,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:45:28,2024-10-14 18:48:10,161,5,217,,
Google Chrome,YouTube,(156) Nabi Un Nabi | Ayisha Abdul Basith [Official Video],2024-10-14 18:48:10,2024-10-14 18:48:12,2,2,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:48:12,2024-10-14 18:48:24,12,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:48:24,2024-10-14 18:48:41,17,7,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:48:41,2024-10-14 18:49:14,33,7,20,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 18:49:14,2024-10-14 18:49:17,3,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:49:17,2024-10-14 18:49:33,16,4,16,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:49:33,2024-10-14 18:51:13,100,8,220,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 18:51:13,2024-10-14 18:51:44,31,3,5,,
Google Chrome,YouTube,(156) tu kuja man kuja,2024-10-14 18:51:44,2024-10-14 18:52:01,17,2,0,,
Google Chrome,YouTube,(156) Javeria Saud | Tu Kuja Man Kuja | Naat,2024-10-14 18:52:01,2024-10-14 18:52:20,19,2,0,,
Google Chrome,YouTube,(156) tu kuja man kuja,2024-10-14 18:52:20,2024-10-14 18:52:30,10,1,0,,
Google Chrome,YouTube,(156) Javeria Saud | Tu Kuja Man Kuja | Naat,2024-10-14 18:52:30,2024-10-14 18:52:31,1,0,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 18:52:31,2024-10-14 18:52:57,26,3,0,,
Google Chrome,Synapse Data Science,Job Analytics with AI,2024-10-14 18:52:57,2024-10-14 18:52:58,1,1,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 18:52:58,2024-10-14 18:53:35,37,3,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:53:35,2024-10-14 18:53:38,3,2,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:53:38,2024-10-14 18:53:43,5,1,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 18:53:43,2024-10-14 18:53:53,10,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 18:53:53,2024-10-14 18:53:57,4,2,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:53:57,2024-10-14 18:54:45,48,2,0,,
Google Chrome,,Gmail,2024-10-14 18:54:45,2024-10-14 18:54:47,2,0,0,,
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Inbox,2024-10-14 18:54:47,2024-10-14 18:54:49,2,2,0,,
Google Chrome,,New Tab,2024-10-14 18:54:49,2024-10-14 18:54:53,4,1,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 18:54:53,2024-10-14 18:54:54,1,1,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 18:54:54,2024-10-14 18:55:41,47,2,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 18:55:41,2024-10-14 18:56:46,65,16,14,,
Google Chrome,,New Tab,2024-10-14 18:56:46,2024-10-14 18:56:49,3,2,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 18:56:49,2024-10-14 18:56:51,2,2,0,,
Google Chrome,Google Search,sheikh ahmadullah,2024-10-14 18:56:51,2024-10-14 18:57:01,10,6,0,,
Google Chrome,Wikipedia,Sheikh Ahmadullah,2024-10-14 18:57:01,2024-10-14 18:57:20,19,2,4,,
Google Chrome,,New Tab,2024-10-14 18:57:20,2024-10-14 18:57:22,2,0,1,,
Google Chrome,,ইসলামী প্রশ্নোত্তর,2024-10-14 18:57:22,2024-10-14 18:57:31,9,2,2,,
Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,2024-10-14 18:57:31,2024-10-14 18:58:19,48,4,144,,
Google Chrome,,ইসলামী প্রশ্নোত্তর,2024-10-14 18:58:19,2024-10-14 18:58:26,7,2,0,,
Google Chrome,Wikipedia,Sheikh Ahmadullah,2024-10-14 18:58:26,2024-10-14 19:01:36,190,4,16,,
Google Chrome,Wikipedia,Abubakar Muhammad Zakaria,2024-10-14 19:01:36,2024-10-14 19:01:44,8,2,2,,
Google Chrome,,ইসলামী প্রশ্নোত্তর,2024-10-14 19:01:44,2024-10-14 19:01:47,3,1,3,,
Google Chrome,Google Search,Abubakar Muhammad Zakaria Mojumder,2024-10-14 19:01:47,2024-10-14 19:02:14,27,3,0,,
Google Chrome,,Untitled,2024-10-14 19:02:14,2024-10-14 19:02:15,1,1,0,,
Google Chrome,Google Search,Abubakar Muhammad Zakaria Mojumder,2024-10-14 19:02:15,2024-10-14 19:02:16,1,1,0,,
Google Chrome,Prof. Dr. Abu Bakr Muhammad Zakaria - Abdullah Majumdar - Wahidiya | Daraz.com.bd,Obosese-sotter-sondhan-pelam (Hardcover),2024-10-14 19:02:16,2024-10-14 19:02:35,19,1,0,,
Google Chrome,Google Search,Abubakar Muhammad Zakaria Mojumder,2024-10-14 19:02:35,2024-10-14 19:02:36,1,1,0,,
Google Chrome,Wikipedia,Abubakar Muhammad Zakaria,2024-10-14 19:02:36,2024-10-14 19:02:37,1,1,0,,
Google Chrome,,Sheikh Ahmadullah -শায়খ আহমাদুল্লাহর অফিসিয়াল ওয়েবসাইট,2024-10-14 19:02:37,2024-10-14 19:03:37,60,1,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 19:03:37,2024-10-14 19:03:40,3,1,0,,
Google Chrome,YouTube,(156) tu kuja man kuja,2024-10-14 19:03:40,2024-10-14 19:03:46,6,1,0,,
Google Chrome,YouTube,(156) পূজা মন্ডপে গজল গাওয়া নিয়ে যা বললেন শায়খ আহমাদুল্লাহ | Sheikh Ahmadullah |,2024-10-14 19:03:46,2024-10-14 19:03:47,1,2,0,,
Google Chrome,,Sheikh Ahmadullah -শায়খ আহমাদুল্লাহর অফিসিয়াল ওয়েবসাইট,2024-10-14 19:03:47,2024-10-14 19:03:48,1,1,0,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 19:03:48,2024-10-14 19:03:49,1,1,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:03:49,2024-10-14 19:05:42,113,6,0,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 19:05:42,2024-10-14 19:05:50,8,1,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:05:50,2024-10-14 19:05:52,2,1,0,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 19:05:52,2024-10-14 19:05:57,5,1,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:05:57,2024-10-14 19:06:17,20,6,0,,
Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,Chat | Kazi Safayet | doelit | raf@doelit.onmicrosoft.com | Microsoft Teams,2024-10-14 19:06:17,2024-10-14 19:06:18,1,0,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:06:18,2024-10-14 19:06:28,10,1,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:06:28,2024-10-14 19:06:55,27,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 19:06:55,2024-10-14 19:07:00,5,2,0,,
Snap Assist,Snap Assist,Snap Assist,2024-10-14 19:07:00,2024-10-14 19:07:01,1,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 19:07:01,2024-10-14 19:07:30,28,2,0,,
WPS Office,,Ui.pptx,2024-10-14 19:07:30,2024-10-14 19:08:37,67,40,0,,
Google Chrome,YouTube,(156) Tu Kuja Man Kuja | تو کجا من کجا | Ayisha Abdul Basith [Lyric Video],2024-10-14 19:08:37,2024-10-14 19:08:46,9,1,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 19:08:46,2024-10-14 19:08:54,8,1,0,,
WPS Office,,Ui.pptx,2024-10-14 19:08:54,2024-10-14 19:10:01,67,31,14,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 19:10:01,2024-10-14 19:10:04,3,2,0,,
WPS Office,,Ui.pptx,2024-10-14 19:10:04,2024-10-14 19:10:26,22,7,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 19:10:26,2024-10-14 19:10:29,3,2,0,,
WPS Office,,Ui.pptx,2024-10-14 19:10:29,2024-10-14 19:11:21,52,40,1,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:11:21,2024-10-14 19:11:22,1,1,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 19:11:22,2024-10-14 19:11:23,1,1,0,,
RAFTASK-V1,RAFTASK-V1,RAFTASK-V1,2024-10-14 19:11:23,2024-10-14 19:11:36,13,1,0,,
WPS Office,,Ui.pptx,2024-10-14 19:11:36,2024-10-14 19:12:57,81,42,83,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:12:57,2024-10-14 19:13:00,3,1,0,,
WPS Office,,Ui.pptx,2024-10-14 19:13:00,2024-10-14 19:13:06,6,4,0,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:13:06,2024-10-14 19:13:30,24,8,5,,
WPS Office,,Ui.pptx,2024-10-14 19:13:30,2024-10-14 19:14:03,33,17,1,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:14:03,2024-10-14 19:14:08,5,3,20,,
WPS Office,,Ui.pptx,2024-10-14 19:14:08,2024-10-14 19:14:33,25,8,32,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:14:33,2024-10-14 19:14:52,19,8,10,,
WPS Office,,Ui.pptx,2024-10-14 19:14:52,2024-10-14 19:15:09,17,9,8,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:15:09,2024-10-14 19:15:16,7,6,3,,
WPS Office,,Ui.pptx,2024-10-14 19:15:16,2024-10-14 19:15:19,3,1,1,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:15:19,2024-10-14 19:15:25,6,4,24,,
WPS Office,,Ui.pptx,2024-10-14 19:15:25,2024-10-14 19:15:32,7,5,4,,
Visual Studio Code,PythonProjects - farhad2,test.py,2024-10-14 19:15:32,2024-10-14 19:15:34,2,4,7,,
WPS Office,,Ui.pptx,2024-10-14 19:15:34,2024-10-14 19:19:26,232,58,129,,
Snipping Tool,Snipping Tool,Snipping Tool,2024-10-14 19:19:26,2024-10-14 19:19:28,2,1,0,,
Snipping Tool Overlay,Snipping Tool Overlay,Snipping Tool Overlay,2024-10-14 19:19:28,2024-10-14 19:19:34,6,1,0,,
Snipping Tool,Snipping Tool,Snipping Tool,2024-10-14 19:19:34,2024-10-14 19:19:37,3,2,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 19:19:37,2024-10-14 19:19:39,2,1,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:19:39,2024-10-14 19:22:09,150,5,250,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 19:22:09,2024-10-14 19:22:15,6,3,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:22:15,2024-10-14 19:23:32,77,10,120,,
WPS Office,,Ui.pptx,2024-10-14 19:23:32,2024-10-14 19:23:33,1,1,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 19:23:33,2024-10-14 19:23:43,10,2,0,,
Google Chrome,,Tkinter Code Explanation Guide,2024-10-14 19:23:43,2024-10-14 20:30:09,3986,1,1,,
Google Chrome,Synapse Data Science,Job Analytics with AI,2024-10-14 20:30:09,2024-10-14 20:50:17,1207,4,1,,
Google Chrome,farhadmohammad1996@gmail.com - Gmail,Inbox (1),2024-10-14 20:50:17,2024-10-14 20:50:19,2,1,0,,
Google Chrome,farhadmohammad1996@gmail.com - Gmail,You have unread messages about the job Automate Google Sheets and Create Charts/Reports,2024-10-14 20:50:19,2024-10-14 20:50:38,19,2,0,,
Google Chrome,,Untitled,2024-10-14 20:50:38,2024-10-14 20:50:40,2,0,0,,
Google Chrome,,Messages,2024-10-14 20:50:40,2024-10-14 20:50:42,2,1,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 20:50:42,2024-10-14 20:50:49,7,2,0,,
Google Chrome,,Messages,2024-10-14 20:50:49,2024-10-14 20:50:50,1,1,0,,
Google Chrome,farhadmohammad1996@gmail.com - Gmail,You have unread messages about the job Automate Google Sheets and Create Charts/Reports,2024-10-14 20:50:50,2024-10-14 20:50:52,2,1,0,,
Google Chrome,,New Tab,2024-10-14 20:50:52,2024-10-14 20:50:55,3,1,0,,
Google Chrome,,Google Sheets,2024-10-14 20:50:55,2024-10-14 20:51:00,5,1,0,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 20:51:00,2024-10-14 20:51:19,19,5,2,,
Windows Shell Experience Host,Windows Shell Experience Host,Windows Shell Experience Host,2024-10-14 20:51:19,2024-10-14 20:51:23,4,1,0,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 20:51:23,2024-10-14 20:51:40,17,2,0,,
Google Chrome,,Untitled,2024-10-14 20:51:40,2024-10-14 20:51:43,3,3,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 20:51:43,2024-10-14 20:51:44,1,1,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 20:51:44,2024-10-14 20:51:50,6,3,0,,
Google Chrome,YouTube,"(156) ইসলাম সম্পর্কে পরিপূর্ণ জানুন, ইসলাম নিয়ে কেন এতো ঝগড়া/মারামারি⁉️ |🎙 Abdullah Bin Abdur Razzak",2024-10-14 20:51:50,2024-10-14 20:51:51,1,1,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 20:51:51,2024-10-14 20:52:09,18,6,0,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 20:52:09,2024-10-14 20:52:23,14,2,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 20:52:23,2024-10-14 20:52:44,21,8,2,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 20:52:44,2024-10-14 20:53:01,17,6,15,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 20:53:01,2024-10-14 20:53:37,36,19,14,,
Google Chrome,Project Settings - Apps Script,Real Scripts,2024-10-14 20:53:37,2024-10-14 20:53:42,5,1,0,,
Google Chrome,Project Triggers - Apps Script,Real Scripts,2024-10-14 20:53:42,2024-10-14 20:53:50,8,2,2,,
Google Chrome,,script.google.com/home/projects/1q7SUuAmB6wrH4XZHrM6LJfe5OEEJJWKo93c-XBBFT-Px3H_xhunZWxIQ/edit,2024-10-14 20:53:50,2024-10-14 20:53:51,1,0,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 20:53:51,2024-10-14 20:54:48,57,20,54,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 20:54:48,2024-10-14 20:54:56,8,1,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 20:54:56,2024-10-14 20:57:51,175,74,136,,
Google Chrome,,Messages,2024-10-14 20:57:51,2024-10-14 20:57:59,8,1,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 20:57:59,2024-10-14 21:00:04,125,49,98,,
Notification Center,Notification Center,Notification Center,2024-10-14 21:00:04,2024-10-14 21:00:07,3,2,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 21:00:07,2024-10-14 21:00:09,2,1,0,,
Notification Center,Notification Center,Notification Center,2024-10-14 21:00:09,2024-10-14 21:00:17,8,1,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 21:00:17,2024-10-14 21:01:22,65,16,54,,
Notification Center,Notification Center,Notification Center,2024-10-14 21:01:22,2024-10-14 21:01:28,6,1,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 21:01:28,2024-10-14 21:01:32,4,1,0,,
Notification Center,Notification Center,Notification Center,2024-10-14 21:01:32,2024-10-14 21:01:35,3,1,0,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 21:01:35,2024-10-14 21:01:48,13,3,5,,
Notification Center,Notification Center,Notification Center,2024-10-14 21:01:48,2024-10-14 21:01:51,3,1,2,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 21:01:51,2024-10-14 21:02:47,55,14,41,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 21:02:47,2024-10-14 21:03:03,16,4,2,,
Google Chrome,Project Editor - Apps Script,Real Scripts,2024-10-14 21:03:03,2024-10-14 21:03:04,1,1,0,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 21:03:04,2024-10-14 21:03:30,26,7,33,,
Google Chrome,,New Tab,2024-10-14 21:03:30,2024-10-14 21:03:34,4,0,5,,
Google Chrome,,keap.app/dashboard,2024-10-14 21:03:34,2024-10-14 21:03:37,3,1,0,,
Google Chrome,,Messages,2024-10-14 21:03:37,2024-10-14 21:03:56,19,1,79,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 21:03:56,2024-10-14 21:04:01,5,3,0,,
Google Chrome,,Log in to Keap,2024-10-14 21:04:01,2024-10-14 21:04:04,3,1,0,,
Google Chrome,,keap.app/?redirect=true&ticket=eyJraWQiOiIxMDUzYzJiOC1hZGYyLTQwZTAtOTYzZi01ODc0NjYzMDA0OWIiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiI2Njg1OCIsImxhc3ROYW1lIjoiQ2FicmFzIiwiaXNGcm9tTmV3TG9naW4iOiJ0cnVlIiwiYXV0aGVudGljYXRpb25EYXRlIjoiMjAyNC0xMC0xNFQxNTowNDoxOS40NTA1MTVaIiwiZGlzcGxheU5hbWUiOiJMdWRpIENhYnJhcyIsInN1Y2Nlc3NmdWxBdXRoZW50aWNhdGlvbkhhbmRsZXJzIjoiS2VhcCBBdXRoZW50aWNhdGlvbiBIYW5kbGVyIiwiaXNzIjoiaHR0cHM6Ly9zaWduaW4uaW5mdXNpb25zb2Z0LmNvbSIsIm1mYVByaW1hcnkiOiJFTUFJTCIsImF1dGhvcml0aWVzIjpbIlJPTEVfQ0FTX1VTRVIiXSwiY3JlZGVudGlhbFR5cGUiOiJVc2VybmFtZVBhc3N3b3JkQ3JlZGVudGlhbCIsIm1mYVN0YXR1cyI6IlJFR0lTVEVSRUQiLCJhdWQiOiJodHRwczovL2tlYXAuYXBwIiwiZmlyc3ROYW1lIjoiTHVkaSIsImlzRnJvbVRydXN0ZWRNdWx0aWZhY3RvckF1dGhlbnRpY2F0aW9uIjp0cnVlLCJhdXRoZW50aWNhdGlvbk1ldGhvZCI6IktlYXAgQXV0aGVudGljYXRpb24gSGFuZGxlciIsImxvbmdUZXJtQXV0aGVudGljYXRpb25SZXF1ZXN0VG9rZW5Vc2VkIjoiZmFsc2UiLCJpZCI6IjY2ODU4IiwiZXhwIjoxNzI5MTc3NDU5LCJpYXQiOjE3Mjg5MTgyNTksImp0aSI6IlNULTMwNjUtU0Utb0VCNFlUWXkyWExLWXMyY1V2T2ZoWFRjLWNhcy01Yzc1OGQ3Njc1LTRobHhjIiwiZW1haWwiOiJMdWRpQ2FicmFzQEhTQWZvckFtZXJpY2EuY29tIn0.T58H0k5xD72QGhGJVoq_JRoEoFgFtS-R3RYUXr2kSibLoS6rYHjHOekSt3Fxd-rmbBt_Ez81yP6mrQxqp1IAJLAmA7Hkv118OodUfzrpaiIe5bkGF50GMrDiqD7FZeIjEdJGfPWOG_CUAq14j9f4EIdk5cKqmbcVHEVRkW9CLWEuGGLSOKAy71Dc65auOsT8BMtscZ7K2JHNStJphl0RZgnJQgZj8szVAWe_fo6cvagPl3wh6Yg5Z6OjtcpUlfag2YgWOk0QQBABj8HoLi5kFirAjP4Gp5ylwQca3Nvs3wtmzQUFjSEgTZ9gvVi09UDB60bCbFIzsfel-0vVBWBkhQ,2024-10-14 21:04:04,2024-10-14 21:04:08,4,1,0,,
Google Chrome,,Messages,2024-10-14 21:04:08,2024-10-14 21:04:28,20,2,62,,
Google Chrome,,Dashboard,2024-10-14 21:04:28,2024-10-14 21:04:33,5,3,0,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 21:04:33,2024-10-14 21:04:40,7,2,7,,
Google Chrome,,New Tab,2024-10-14 21:04:40,2024-10-14 21:04:42,2,2,0,,
Google Chrome,,Contacts,2024-10-14 21:04:42,2024-10-14 21:04:58,16,4,0,,
Google Chrome,,User Home,2024-10-14 21:04:58,2024-10-14 21:04:59,1,0,0,,
Google Chrome,,Dashboard,2024-10-14 21:04:59,2024-10-14 21:05:04,5,3,0,,
Google Chrome,,Messages,2024-10-14 21:05:04,2024-10-14 21:05:07,3,1,0,,
Google Chrome,,Contacts,2024-10-14 21:05:07,2024-10-14 21:05:20,13,4,0,,
Google Chrome,,Untitled,2024-10-14 21:05:20,2024-10-14 21:05:22,2,0,0,,
Google Chrome,,Edit Filters,2024-10-14 21:05:22,2024-10-14 21:05:35,13,7,0,,
Google Chrome,,Contacts,2024-10-14 21:05:35,2024-10-14 21:05:36,1,1,0,,
Notification Center,Notification Center,Notification Center,2024-10-14 21:05:36,2024-10-14 21:05:39,3,1,0,,
Google Chrome,,Contacts,2024-10-14 21:05:39,2024-10-14 21:05:41,2,1,0,,
Google Chrome,Google Sheets,Leads Raw Data API Version,2024-10-14 21:05:41,2024-10-14 21:05:48,7,1,0,,
